Date,Total,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
07/21/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/20/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/19/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/18/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/17/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/16/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/15/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/14/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/13/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/12/06,21,0,0,0,0,0,0,0,0,4,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0
07/11/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/10/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/08/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/07/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/06/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/05/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/04/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/03/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/02/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/01/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/30/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/29/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/28/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/27/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/26/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/25/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/24/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/23/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/22/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/21/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/20/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/19/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/18/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/17/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/16/06,26,0,0,0,0,0,0,0,5,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0
06/15/06,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/14/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/13/06,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/12/06,9,0,0,0,0,0,0,4,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0
06/11/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/10/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/09/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/07/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/06/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/05/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/04/06,9,0,0,0,0,0,1,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0
06/03/06,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
06/02/06,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/06,37,0,0,0,0,0,0,0,0,2,9,6,3,1,0,0,1,7,0,1,2,2,1,2,0
05/31/06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
05/30/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/29/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/28/06,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
05/27/06,39,0,0,0,0,0,1,0,1,1,1,3,1,0,1,1,5,9,12,2,0,0,0,1,0
05/26/06,21,0,0,1,0,0,0,1,1,2,1,0,0,0,1,0,0,0,5,1,8,0,0,0,0
05/25/06,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,2,0,3,0,0,0,0,0
05/24/06,16,3,1,1,1,1,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0
05/23/06,51,0,6,0,0,6,0,9,4,7,0,3,0,0,2,1,0,0,1,5,2,4,1,0,0
05/22/06,43,0,0,0,0,1,14,2,12,8,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
05/21/06,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,33,13,1,1,0
05/20/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/19/06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0
05/18/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/17/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/16/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/15/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/14/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/13/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/12/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/11/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/09/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/06,6,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0
05/07/06,25,1,2,1,0,0,0,0,1,1,0,3,0,0,0,0,2,8,6,0,0,0,0,0,0
05/06/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/05/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/04/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/03/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/02/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/01/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/30/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/29/06,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,0,0,0,0
04/28/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/27/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/26/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/25/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/24/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/23/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/22/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/21/06,7,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/20/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/19/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/18/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/17/06,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
04/16/06,18,1,3,1,2,0,2,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
04/15/06,48,1,5,3,2,5,3,2,1,1,7,6,2,0,1,0,6,0,1,0,0,2,0,0,0
04/14/06,37,6,4,3,2,2,0,0,0,0,1,3,0,2,1,3,2,0,0,0,0,0,1,6,1
04/13/06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,0
04/12/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/11/06,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
04/10/06,40,4,6,11,5,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/06,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
04/08/06,45,0,0,0,8,5,6,6,3,4,3,0,2,0,2,1,5,0,0,0,0,0,0,0,0
04/07/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/06/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/05/06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0
04/04/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/03/06,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
04/02/06,11,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,3,1,1,0,0,1,0,0,0
04/01/06,25,11,7,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
03/31/06,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,1,1,5
03/30/06,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,3,0,1
03/29/06,7,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,0,0,0
03/28/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/27/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/26/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/25/06,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0
03/24/06,36,3,4,12,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,6,3,0,0,0
03/23/06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
03/22/06,6,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/21/06,13,0,3,3,2,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
03/20/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/19/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/18/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/17/06,8,0,0,2,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
03/16/06,33,2,2,0,0,1,2,7,5,0,0,0,7,6,0,0,0,0,0,0,0,1,0,0,0
03/15/06,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,4
03/14/06,10,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,2,2,0,1,0,0,0,0
03/13/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/12/06,15,8,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/11/06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
03/10/06,12,1,0,1,0,0,0,2,2,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0
03/09/06,82,7,6,4,6,2,0,0,0,1,7,7,15,11,5,3,1,0,0,0,1,1,2,3,0
03/08/06,45,0,0,0,1,3,1,1,0,0,0,1,2,2,4,10,6,10,1,1,1,0,0,1,0
03/07/06,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0
03/06/06,12,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,2,1,2,1,1
03/05/06,18,0,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/03/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/02/06,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
03/01/06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/28/06,67,5,5,6,3,4,7,7,8,7,8,3,0,0,0,0,0,0,1,0,0,0,0,3,0
02/27/06,28,1,1,0,0,0,2,1,0,0,0,0,2,2,1,0,4,0,1,1,3,2,1,3,3
02/26/06,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,1,5
02/25/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/24/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/23/06,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0
02/22/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/21/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/20/06,,,,,,,,,,,,,,,,,,,,,,,,,
02/19/06,,,,,,,,,,,,,,,,,,,,,,,,,
02/18/06,,,,,,,,,,,,,,,,,,,,,,,,,
02/17/06,,,,,,,,,,,,,,,,,,,,,,,,,
02/16/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/15/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/14/06,7,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
02/13/06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/11/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/10/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/09/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/06/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/05/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/04/06,34,2,0,4,0,10,4,5,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02/03/06,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,4,12
02/02/06,50,18,1,0,2,3,0,0,1,0,0,0,1,7,11,3,3,0,0,0,0,0,0,0,0
02/01/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
01/31/06,73,0,0,0,0,0,0,0,0,0,0,0,1,11,14,10,10,2,8,5,6,6,0,0,0
01/30/06,89,17,12,13,4,10,1,0,0,0,12,6,5,6,0,0,2,1,0,0,0,0,0,0,0
01/29/06,101,0,0,0,2,1,0,0,3,3,10,9,9,4,8,12,14,13,1,0,1,0,0,1,10
01/28/06,78,6,8,12,19,2,0,0,0,0,16,0,4,1,8,0,0,0,1,0,0,0,0,1,0
01/27/06,42,0,0,6,5,2,2,4,0,0,1,0,2,1,0,1,0,0,0,1,4,1,2,4,6
01/26/06,32,0,1,0,0,0,0,0,0,0,0,0,1,2,4,2,3,7,0,0,0,0,12,0,0
01/25/06,28,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,2,3,4,3,1,0,2,2,0
01/24/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/23/06,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/22/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/21/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/20/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/18/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/17/06,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/06,,,,,,,,,,,,,,,,,,,,,,,,,
01/15/06,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/14/06,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01/13/06,29,5,3,1,1,1,0,0,0,1,2,1,0,2,0,0,1,1,1,2,4,1,1,1,0
01/12/06,56,0,0,0,0,0,0,0,2,1,5,4,2,3,1,1,1,5,6,4,5,4,6,4,2
01/11/06,61,0,0,8,3,1,2,3,9,4,11,10,1,0,2,2,0,0,0,1,0,0,2,2,0
01/10/06,125,5,4,18,9,2,1,0,0,0,0,6,15,0,4,13,12,9,7,12,8,0,0,0,0
01/09/06,71,1,5,1,0,2,3,2,2,2,1,2,1,1,2,5,3,4,4,7,5,6,4,4,4
01/08/06,9,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,1
01/07/06,68,8,3,0,0,0,1,4,1,0,1,14,0,0,0,0,8,8,1,8,4,1,5,1,0
01/06/06,137,1,5,4,4,10,16,21,17,16,6,6,1,3,4,0,2,1,1,0,3,6,2,2,6
01/05/06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
01/04/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/06,27,0,0,0,0,0,0,0,0,0,0,2,4,6,3,3,2,5,2,0,0,0,0,0,0
01/02/06,46,5,6,13,5,3,3,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/31/05,20,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,1,0,4,5,0,0,1,0
12/30/05,165,12,12,14,10,11,9,7,10,4,3,7,6,7,9,0,0,1,25,5,0,0,1,0,12
12/29/05,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,5,4,8,8,14
12/28/05,123,9,2,3,17,47,21,4,7,6,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1
12/27/05,86,9,9,7,7,4,1,1,1,1,2,1,3,1,0,0,0,0,0,0,0,0,13,13,13
12/26/05,33,0,0,5,3,3,0,0,9,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,6
12/25/05,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,3,1,3,0,3,0,0
12/24/05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/23/05,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
12/22/05,89,0,0,1,11,15,6,5,6,2,0,0,6,13,24,0,0,0,0,0,0,0,0,0,0
12/21/05,71,1,0,0,1,3,7,4,1,6,2,2,9,2,4,7,9,3,2,4,3,1,0,0,0
12/20/05,32,0,0,0,2,2,0,0,0,0,0,0,0,2,6,5,0,9,0,0,0,1,0,4,1
12/19/05,51,0,0,0,0,0,0,0,9,11,8,3,1,1,1,0,0,3,9,3,2,0,0,0,0
12/18/05,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/05,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/05,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/05,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/13/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/06/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/05/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/03/05,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/05,118,5,2,8,2,4,3,0,0,11,18,4,3,7,4,2,4,11,6,11,1,1,10,1,0
12/01/05,63,0,0,0,0,0,2,2,1,0,5,5,2,1,0,0,0,3,8,6,2,5,3,5,13
11/30/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/05,31,0,0,0,0,0,0,0,1,0,3,12,1,2,11,1,0,0,0,0,0,0,0,0,0
11/28/05,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,5,0,0,9
11/27/05,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/05,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
11/25/05,72,2,6,8,2,6,12,7,6,5,6,4,2,0,0,0,0,4,1,0,0,1,0,0,0
11/24/05,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,2,3,0,0,0
11/23/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/22/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/21/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/18/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/17/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/16/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/15/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/14/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/13/05,13,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/05,43,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,7,6,9,3,2,0,1,2,5
11/11/05,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,7,3,14,2,0,4,7,7
